feature_idx,freq_verbose,freq_concise,concise_score,class
93,0.0051251394,0.0022103493,-0.00291479,stable
94,0.0016321028,0.003369647,0.0017375443,stable
95,0.018450052,0.008046099,-0.010403953,verbose_rise
96,0.002059478,0.0067370506,0.0046775723,stable
97,0.015484224,0.014341191,-0.0011430327,stable
98,0.0063848305,0.0033006615,-0.003084169,stable
99,0.0073158587,0.009922176,0.002606317,stable
100,1.1217201e-05,0.004305722,0.004294505,stable
101,0.009400014,0.01657622,0.0071762055,concise_rise
102,0.0015199307,0.0005782467,-0.00094168395,stable
103,0.012988397,0.011447153,-0.0015412439,stable
104,0.012439876,0.0049787546,-0.0074611213,verbose_rise
105,0.0022535357,0.008583402,0.0063298666,concise_rise
106,0.0140955355,0.011949123,-0.0021464126,stable
107,0.011845364,0.012604208,0.0007588435,stable
108,0.00959295,0.011257022,0.0016640713,stable
109,0.00070444023,0.005942312,0.005237872,concise_rise
110,0.0063511794,0.006986634,0.00063545443,stable
111,0.021100676,0.0077157514,-0.013384924,verbose_rise
112,0.010823477,0.009961436,-0.0008620415,stable
113,0.007337171,0.12601796,0.11868079,concise_rise
114,3.2529882e-05,0.0054543638,0.005421834,concise_rise
115,0.010739348,0.0008384858,-0.009900862,verbose_rise
116,0.013986727,0.02618319,0.012196463,concise_rise
117,9.871137e-05,0.0032630838,0.0031643724,stable
118,0.009871136,0.017211113,0.0073399767,concise_rise
119,0.0032686924,0.00014694533,-0.0031217472,stable
120,0.007977674,0.0037409365,-0.0042367373,stable
121,0.0107853385,0.011945197,0.0011598589,stable
122,0.002733632,0.0012310878,-0.0015025442,stable
123,0.0044655674,0.0054717506,0.0010061832,stable
124,0.010270469,0.007927757,-0.0023427121,stable
125,0.004700007,0.008392709,0.0036927024,stable
126,0.0054324903,0.0065777665,0.0011452762,stable
127,0.010211018,0.0049361293,-0.0052748886,verbose_rise
128,0.004416212,0.01613987,0.011723658,concise_rise
129,0.005181225,0.0028407562,-0.0023404688,stable
130,0.0037285977,0.0110259475,0.00729735,concise_rise
131,0.021887003,0.0016466851,-0.020240318,verbose_rise
132,0.0047033723,0.0040611876,-0.00064218463,stable
133,0.014506085,0.0075278636,-0.0069782212,verbose_rise
134,0.009613141,0.0031727855,-0.006440356,verbose_rise
135,0.0038048746,0.0030286442,-0.00077623036,stable
136,0.004083061,0.0012322095,-0.0028508515,stable
137,0.020122537,0.006451012,-0.013671525,verbose_rise
138,0.010963691,0.0011419111,-0.00982178,verbose_rise
139,0.0024116982,0.0032535489,0.00084185065,stable
140,0.0022939176,0.011425841,0.009131923,concise_rise
141,0.020739483,0.004453229,-0.016286254,verbose_rise
142,0.0014088805,0.0114196725,0.010010792,concise_rise
143,0.014328853,0.009795421,-0.0045334324,stable
144,0.017477522,0.003210363,-0.014267159,verbose_rise
145,0.03128926,0.009290086,-0.021999175,verbose_rise
146,0.0003746545,0.0077499636,0.0073753092,concise_rise
147,0.01145164,0.0021133206,-0.009338319,verbose_rise
148,0.0066450695,0.004998945,-0.0016461243,stable
149,0.004564279,0.006835762,0.0022714827,stable
150,0.011038847,0.0020936904,-0.008945157,verbose_rise
151,0.00567366,0.006407826,0.00073416624,stable
152,0.0001794752,0.0050572753,0.0048778,stable
153,3.5895042e-05,0.00056366436,0.0005277693,stable
154,0.006797624,0.012213849,0.0054162256,concise_rise
155,0.035563014,0.01066868,-0.024894334,verbose_rise
156,0.0055513927,0.0016472461,-0.0039041466,stable
157,0.008896362,0.029786717,0.020890355,concise_rise
158,0.00040494095,0.0073523144,0.0069473735,concise_rise
159,0.006204234,0.00092205394,-0.00528218,verbose_rise
160,0.0003140816,0.007556468,0.007242386,concise_rise
161,0.02009225,0.0075923624,-0.012499888,verbose_rise
162,0.0020908862,0.00470842,0.0026175338,stable
163,0.0024083331,0.0067914547,0.0043831216,stable
164,0.0056927293,0.0060651405,0.00037241122,stable
165,0.0095895855,0.0008199774,-0.008769608,verbose_rise
166,0.012102238,0.0174119,0.005309663,concise_rise
167,0.007978795,0.009629968,0.0016511725,stable
168,0.0004139147,0.0106821405,0.010268225,concise_rise
169,0.006904187,0.0028390735,-0.0040651136,stable
170,0.001370742,0.0010157175,-0.00035502447,stable
171,0.0062333983,0.0026842763,-0.003549122,stable
172,0.005250772,0.02199693,0.016746158,concise_rise
173,0.005827336,0.006099914,0.0002725781,stable
174,0.008268198,0.0007397744,-0.007528424,verbose_rise
175,0.005014089,0.00090354553,-0.0041105435,stable
176,0.0035278096,0.006049998,0.0025221885,stable
177,0.00047112245,0.002279896,0.0018087736,stable
178,0.0045923223,0.0025272353,-0.002065087,stable
179,0.008485813,0.008333258,-0.00015255436,stable
180,0.0003241771,0.023043495,0.022719318,concise_rise
181,0.0070500104,0.0036287645,-0.0034212458,stable
182,0.0015434868,0.00012395007,-0.0014195368,stable
183,0.006430821,0.015320452,0.00888963,concise_rise
184,0.002620338,0.0050146496,0.0023943116,stable
185,0.00071790087,0.011990066,0.011272165,concise_rise
186,0.011138681,0.004519971,-0.0066187102,verbose_rise
187,0.018896496,0.006226668,-0.012669828,verbose_rise
188,0.0035334183,0.00572582,0.0021924018,stable
189,0.0042053284,0.01784937,0.013644042,concise_rise
190,0.005691608,0.004839661,-0.0008519469,stable
191,0.001014035,0.002324204,0.001310169,stable
192,0.023575192,0.0068845567,-0.016690636,verbose_rise
193,0.0077667898,0.007229486,-0.00053730374,stable
194,0.016367018,0.002937785,-0.013429234,verbose_rise
195,0.005462777,0.010593524,0.0051307473,concise_rise
196,0.007346145,0.0039669634,-0.0033791815,stable
197,0.00035446355,0.006399413,0.0060449494,concise_rise
198,0.0015569475,0.0045502577,0.0029933103,stable
199,0.0084532825,0.007044402,-0.0014088806,stable
200,0.00914314,0.005666369,-0.003476771,stable
201,0.00028043002,0.007859332,0.0075789015,concise_rise
202,0.0008682113,0.009608094,0.008739882,concise_rise
203,0.004098765,0.0074650478,0.0033662827,stable
204,0.0060976706,0.0020521868,-0.0040454837,stable
205,0.008982735,0.0067796763,-0.0022030585,stable
206,0.0005193564,0.0051010223,0.004581666,stable
207,3.4773322e-05,0.014955894,0.01492112,concise_rise
208,0.00046102694,0.006304067,0.00584304,concise_rise
209,0.00045429662,0.019953156,0.019498859,concise_rise
210,0.0069804643,0.010239622,0.0032591573,stable
211,0.008657436,0.005887909,-0.002769527,stable
212,0.009089299,0.006011298,-0.0030780006,stable
213,0.0017072579,0.005057836,0.003350578,stable
214,0.00010095481,0.0063663227,0.006265368,concise_rise
215,0.0042165457,0.0089861,0.004769554,stable
216,0.0065665497,0.0063758576,-0.00019069202,stable
217,0.012011379,0.0015821862,-0.010429192,verbose_rise
218,0.0016646327,0.004768432,0.0031037994,stable
219,0.015708568,0.0036506383,-0.012057929,verbose_rise
220,0.010582307,0.006250785,-0.004331522,stable
221,0.00082782947,0.009283916,0.008456087,concise_rise
222,0.008964787,0.0011671497,-0.0077976375,verbose_rise
223,0.007109462,0.0053466787,-0.0017627832,stable
224,0.012303026,0.0020690127,-0.010234013,verbose_rise
225,0.0009781399,0.003826748,0.0028486082,stable
226,0.0025418177,0.006026441,0.0034846235,stable
227,0.0008042733,0.00166295,0.00085867674,stable
228,0.0035558527,0.008892997,0.0053371442,concise_rise
229,0.0039260206,0.007708461,0.0037824404,stable
230,0.011149898,0.02011861,0.008968711,concise_rise
231,0.01141799,0.0051060696,-0.00631192,verbose_rise
232,0.011416866,0.0040303404,-0.007386526,verbose_rise
233,0.026930258,0.0067039602,-0.020226298,verbose_rise
234,0.0038127266,7.403352e-05,-0.003738693,stable
235,0.0027953263,0.01499291,0.012197584,concise_rise
236,0.00010095481,0.006111131,0.006010176,concise_rise
237,0.0021267815,0.0074358825,0.005309101,concise_rise
238,0.008833546,0.0058626705,-0.0029708757,stable
239,0.01810456,0.0069843903,-0.01112017,verbose_rise
240,0.010982761,0.0094566615,-0.0015260996,stable
241,0.00019293586,0.006546358,0.006353422,concise_rise
242,0.03738581,0.0107472,-0.02663861,verbose_rise
243,0.008341111,0.004877239,-0.0034638722,stable
244,0.00053281704,0.0067824805,0.0062496634,concise_rise
245,0.0020336786,0.002992749,0.0009590704,stable
246,0.029420475,0.00013684985,-0.029283624,verbose_rise
247,0.0011508849,0.006306871,0.005155986,concise_rise
248,0.0038441347,0.0047768448,0.00093271,stable
249,0.0030869734,0.009241291,0.006154318,concise_rise
250,0.0046147564,0.013520092,0.008905335,concise_rise
251,0.0029187156,0.0010964813,-0.0018222342,stable
252,0.00555588,0.005026428,-0.00052945176,stable
253,0.0067774327,0.012437072,0.005659639,concise_rise
254,0.030939283,0.0016130335,-0.029326249,verbose_rise
255,0.0014077588,0.000524965,-0.0008827938,stable
256,0.005867718,0.0058077057,-6.00121e-05,stable
257,0.016501624,0.003988837,-0.012512787,verbose_rise
258,0.0009411232,0.009772987,0.008831864,concise_rise
259,0.0065934705,0.0110478215,0.004454351,stable
260,0.0053438745,0.005012967,-0.0003309073,stable
261,0.0035569745,0.0063388404,0.002781866,stable
262,0.0024834883,0.0025261138,4.262547e-05,stable
263,0.009461709,0.002392629,-0.00706908,verbose_rise
264,0.004878361,0.0070875883,0.0022092275,stable
265,0.011149898,0.0007078054,-0.010442093,verbose_rise
266,0.0056287916,0.0049922154,-0.0006365762,stable
267,0.0014122457,0.0024548844,0.0010426387,stable
268,0.0055536362,0.006817254,0.0012636175,stable
269,0.009122949,0.008518342,-0.00060460716,stable
270,0.003361795,0.0035070581,0.00014526304,stable
271,0.000308473,0.000102076534,-0.00020639648,stable
272,0.0040325834,0.008839155,0.004806571,stable
273,0.022383925,0.00012338921,-0.022260536,verbose_rise
274,0.00043298397,0.01696153,0.016528547,concise_rise
275,0.0128077995,0.008139762,-0.0046680374,stable
276,0.0016410765,0.003169981,0.0015289045,stable
277,0.007905883,0.0020039529,-0.00590193,verbose_rise
278,0.0013326034,0.004412286,0.0030796826,stable
279,0.011130828,0.0019815187,-0.009149309,verbose_rise
280,0.000356707,0.015457303,0.0151005965,concise_rise
281,0.011930615,0.012115698,0.0001850836,stable
282,0.0064128735,0.0031985848,-0.0032142887,stable
283,0.0013494294,0.010471818,0.009122388,concise_rise
284,0.006069627,0.004320305,-0.0017493223,stable
285,0.007156574,0.0036837286,-0.0034728455,stable
286,0.012715819,0.008890754,-0.0038250657,stable
287,0.007653496,0.010900315,0.0032468187,stable
288,0.0073629706,0.008113401,0.0007504304,stable
289,0.0042165457,0.00159116,-0.0026253858,stable
290,0.006494759,0.0022137146,-0.0042810445,stable
291,0.0061167395,0.003927142,-0.0021895976,stable
292,0.0061604865,0.0049568815,-0.001203605,stable
293,0.004927716,0.0065177544,0.0015900382,stable
294,0.00046663554,0.00088055024,0.0004139147,stable
295,7.964213e-05,0.016031623,0.01595198,concise_rise
296,0.00071565737,0.002075743,0.0013600856,stable
297,0.0070141153,0.00386713,-0.0031469853,stable
298,0.008912066,0.0076680784,-0.0012439876,stable
299,0.00011665889,0.0063949265,0.0062782676,concise_rise
300,3.0286443e-05,0.0032591578,0.0032288714,stable
301,0.009707366,0.00038699343,-0.009320373,verbose_rise
302,0.005049984,0.004309088,-0.000740896,stable
303,0.01397551,0.0051700077,-0.008805502,verbose_rise
304,0.0023342995,0.0031486684,0.00081436895,stable
305,0.0018441079,0.003109408,0.0012653002,stable
306,0.006649557,0.006049997,-0.00059955986,stable
307,0.00094448833,0.007949631,0.0070051425,concise_rise
308,0.0018575685,0.0047190767,0.0028615082,stable
309,0.021892611,0.0015900382,-0.020302573,verbose_rise
310,0.00944264,0.005074662,-0.0043679774,stable
311,0.0046293386,0.032660563,0.028031224,concise_rise
312,2.019096e-05,0.005070175,0.005049984,concise_rise
313,0.00787784,0.0017179144,-0.0061599254,verbose_rise
314,0.00019181414,0.00479311,0.0046012956,stable
315,0.0001895707,0.0033803035,0.0031907328,stable
316,0.004855926,0.006290606,0.0014346801,stable
317,0.00013011953,0.004611391,0.0044812714,stable
318,0.016611554,0.0009186887,-0.015692865,verbose_rise
319,0.00487163,0.00448015,-0.00039148005,stable
320,0.00074594386,0.002749336,0.0020033922,stable
321,0.00019742273,0.014856622,0.014659199,concise_rise
322,0.014924485,0.01041517,-0.004509315,stable
323,0.0003241771,0.0067914547,0.0064672776,concise_rise
324,0.016688952,0.0017240838,-0.014964868,verbose_rise
325,0.00885598,0.003722989,-0.005132991,verbose_rise
326,0.011561569,0.008881218,-0.002680351,stable
327,0.010417415,0.0045698876,-0.005847527,verbose_rise
328,0.0013382122,0.0048133014,0.003475089,stable
329,0.00089176744,0.002565374,0.0016736065,stable
330,0.00089176744,0.00039484547,-0.00049692194,stable
331,0.0056601996,0.0012439876,-0.004416212,stable
332,0.004830127,0.0032249452,-0.001605182,stable
333,0.0017453965,0.0038800298,0.0021346333,stable
334,0.009024237,0.0058144364,-0.003209801,stable
335,0.004307405,0.0030252791,-0.001282126,stable
336,0.010990613,0.0009893571,-0.010001256,verbose_rise
337,8.637244e-05,0.0010162784,0.000929906,stable
338,0.008755025,0.011119612,0.002364586,stable
339,0.0022479272,0.0017201578,-0.00052776944,stable
340,0.0019585234,0.004926595,0.0029680715,stable
341,0.0004924351,0.00304547,0.0025530348,stable
342,0.014702385,0.027859602,0.013157217,concise_rise
343,0.002620338,0.010185218,0.0075648804,concise_rise
344,0.011157749,0.0072642593,-0.00389349,stable
345,0.034845114,0.0047448757,-0.030100238,verbose_rise
346,0.0023825336,0.01727449,0.014891956,concise_rise
347,2.6921283e-05,0.003337678,0.0033107568,stable
348,0.00014358017,0.00022658745,8.300728e-05,stable
349,0.0077623026,0.019128133,0.01136583,concise_rise
350,0.001070121,0.008149296,0.007079175,concise_rise
351,0.008890754,0.00021593111,-0.008674823,verbose_rise
352,0.024429942,0.0064801765,-0.017949766,verbose_rise
353,0.00032754228,0.0003146425,-1.2899778e-05,stable
354,0.006087575,0.0003466115,-0.005740964,verbose_rise
355,0.006551967,0.008468425,0.0019164579,stable
356,0.0093708495,0.0062429337,-0.0031279158,stable
357,0.00091981044,0.0020970558,0.0011772453,stable
358,0.0011295722,0.004875556,0.0037459838,stable
359,0.011358538,0.0034358287,-0.007922709,verbose_rise
360,4.599052e-05,0.0071627437,0.007116753,concise_rise
361,0.007721921,0.010485278,0.0027633575,stable
362,0.00016152769,0.0050707357,0.004909208,stable
363,0.027313884,0.0060971095,-0.021216774,verbose_rise
364,0.00030510785,0.0006034854,0.00029837753,stable
365,0.00034661152,0.01104053,0.010693919,concise_rise
366,0.0005945116,0.007743234,0.007148722,concise_rise
367,0.16069089,0.006641705,-0.15404919,verbose_rise
368,4.0381925e-05,0.0070438413,0.007003459,concise_rise
369,0.014512815,0.011288991,-0.0032238234,stable
370,0.005461655,0.0077454774,0.0022838223,stable
371,0.011251974,0.01491439,0.0036624158,stable
372,0.010430874,0.006419043,-0.0040118312,stable
373,0.014100021,0.004788623,-0.009311398,verbose_rise
374,0.0006393804,0.011916032,0.011276651,concise_rise
375,0.0004172799,0.0044947327,0.0040774527,stable
376,0.001450384,0.027942609,0.026492225,concise_rise
377,4.3747084e-05,0.0035126666,0.0034689195,stable
378,0.0013752289,0.008990587,0.0076153576,concise_rise
379,0.0060808444,0.0015283437,-0.004552501,stable
380,0.0009467318,0.009396088,0.008449357,concise_rise
381,0.0013337253,0.0004660747,-0.0008676506,stable
382,0.0031441813,0.0026971758,-0.0004470055,stable
383,0.0011116246,0.06961339,0.06850176,concise_rise
384,0.00534724,0.006679843,0.0013326034,stable
385,0.018177474,0.0030802432,-0.015097231,verbose_rise
386,0.006407265,0.00039484547,-0.0060124197,verbose_rise
387,0.006457743,0.00897993,0.0025221868,stable
388,0.014740524,0.005311905,-0.0094286185,verbose_rise
389,0.00061245915,0.0023342995,0.0017218404,stable
390,0.009248583,0.0025956603,-0.0066529224,verbose_rise
391,0.003615304,0.0064386735,0.0028233696,stable
392,0.0067920154,0.0025861256,-0.00420589,stable
393,2.9164723e-05,0.010426949,0.010397784,concise_rise
394,0.0024801232,0.018306471,0.015826348,concise_rise
395,0.01189472,0.007813902,-0.004080818,stable
396,0.013349591,0.0027140018,-0.010635589,verbose_rise
397,0.00074033526,0.011390507,0.010650172,concise_rise
398,0.0067617283,0.001390933,-0.0053707953,verbose_rise
399,0.0051285042,0.0012815652,-0.0038469392,stable
400,0.008436456,0.011512212,0.0030757561,stable
401,0.0052361893,0.0015816253,-0.003654564,stable
402,0.025705338,0.0035126666,-0.022192672,verbose_rise
403,0.0012159446,0.011506043,0.010290098,concise_rise
404,0.0034335852,0.014096657,0.010663072,concise_rise
405,0.000797543,0.02326784,0.022470295,concise_rise
406,0.0021144424,0.00043298394,-0.0016814584,stable
407,0.0072519206,3.92602e-05,-0.0072126603,verbose_rise
408,0.0012395007,0.010695601,0.0094561,concise_rise
409,0.0061896513,0.00916894,0.0029792883,stable
410,0.00014133673,0.0067779934,0.006636657,concise_rise
411,0.0060012024,0.011439302,0.0054380996,concise_rise
412,0.0114909,0.015096109,0.0036052093,stable
413,0.0044285506,0.0053825737,0.0009540231,stable
414,0.0008311946,0.00026977368,-0.0005614209,stable
415,0.001722962,0.0057011424,0.0039781802,stable
416,7.403352e-05,0.0011250853,0.0010510518,stable
417,0.0031408165,0.0059282905,0.002787474,stable
418,0.012610377,0.0033068308,-0.009303546,verbose_rise
419,0.0052990057,0.012998492,0.007699487,concise_rise
420,0.012368086,0.0048682652,-0.0074998206,verbose_rise
421,0.00030398613,0.012618229,0.012314242,concise_rise
422,0.0018104563,0.0028592644,0.0010488081,stable
423,0.006366883,0.012256475,0.005889592,concise_rise
424,0.008844763,0.000789691,-0.008055072,verbose_rise
425,0.0023399082,0.0032047543,0.00086484617,stable
426,0.018095588,0.0043208655,-0.013774723,verbose_rise
427,0.007064593,0.013291261,0.006226668,concise_rise
428,0.0012058491,0.0027723312,0.0015664821,stable
429,0.002107712,0.0075974106,0.0054896986,concise_rise
430,0.0044106035,2.4116982e-05,-0.0043864865,stable
431,0.009505456,0.007080297,-0.0024251593,stable
432,0.0061257132,0.0053343405,-0.00079137273,stable
433,0.0072059296,0.00680155,-0.0004043798,stable
434,0.0018867332,0.0029529282,0.001066195,stable
435,0.0049198642,0.005898565,0.0009787008,stable
436,0.0059260475,0.021302026,0.015375978,concise_rise
437,0.012114577,0.01705239,0.0049378127,stable
438,0.010605864,0.0008990587,-0.009706805,verbose_rise
439,0.0002793083,0.004521654,0.0042423457,stable
440,0.0051341127,0.0003589504,-0.0047751623,stable
441,0.0047818925,0.0066147833,0.0018328908,stable
442,0.004055018,0.0023169129,-0.0017381052,stable
443,0.0062300335,0.003026401,-0.0032036325,stable
444,0.0071734,0.007056741,-0.00011665886,stable
445,0.011763479,0.004407238,-0.0073562404,verbose_rise
446,3.701676e-05,0.009322055,0.009285038,concise_rise
447,0.021934114,0.0046641123,-0.017270003,verbose_rise
448,0.0033674038,0.0068716574,0.0035042537,stable
449,0.0023096218,0.0018166256,-0.0004929962,stable
450,0.0045743748,0.0022916743,-0.0022827005,stable
451,0.008474595,0.008535729,6.113388e-05,stable
452,0.005517741,0.0004907526,-0.0050269887,verbose_rise
453,0.0062019904,0.001202484,-0.0049995063,stable
454,0.009857676,0.0058823004,-0.0039753756,stable
455,0.0343538,0.00750599,-0.02684781,verbose_rise
456,0.0021828674,0.0064095086,0.0042266413,stable
457,0.0007313615,0.0024290849,0.0016977233,stable
458,0.0112688,0.002140242,-0.009128558,verbose_rise
459,0.0024790014,0.0017852176,-0.00069378386,stable
460,0.0048738737,0.004076331,-0.00079754274,stable
461,0.008200895,0.013536918,0.005336023,concise_rise
462,0.0021548243,0.011209349,0.009054525,concise_rise
463,0.0041817725,0.010321507,0.0061397348,concise_rise
464,0.0040864265,0.0033556256,-0.0007308009,stable
465,0.010567726,0.00019630101,-0.010371424,verbose_rise
466,0.0054369774,0.008032638,0.0025956603,stable
467,0.016390573,0.0035014495,-0.0128891235,verbose_rise
468,0.012089899,0.0039658416,-0.008124057,verbose_rise
469,0.0039888364,0.004132417,0.0001435806,stable
470,0.008481326,0.007451587,-0.0010297387,stable
471,0.008983856,0.008029273,-0.0009545833,stable
472,0.011134193,0.010257008,-0.0008771857,stable
473,0.003310196,0.0057768584,0.0024666623,stable
474,0.008687722,0.00048290048,-0.0082048215,verbose_rise
475,0.00026360422,0.004944542,0.0046809376,stable
476,0.008002351,0.0068514664,-0.0011508847,stable
477,0.00011665889,0.008440383,0.008323723,concise_rise
478,0.00058329443,0.0035513658,0.0029680715,stable
479,0.006196382,0.005198612,-0.0009977701,stable
480,0.0052642324,0.010085946,0.0048217135,stable
481,0.01416396,0.0091050025,-0.0050589573,verbose_rise
482,0.00075716106,0.011550913,0.010793751,concise_rise
483,0.0016006946,0.008383174,0.0067824796,concise_rise
484,0.0018508381,0.011826295,0.009975458,concise_rise
485,0.0022961611,0.006790893,0.0044947322,stable
486,0.00521712,0.0010527344,-0.0041643856,stable
487,0.007318102,0.0008272685,-0.006490833,verbose_rise
488,0.008817841,0.0006606931,-0.008157148,verbose_rise
489,0.0037016764,0.009310838,0.005609161,concise_rise
490,0.0012114577,0.00033146827,-0.00087998935,stable
491,0.008548629,0.0002905255,-0.008258103,verbose_rise
492,0.0030499569,0.0053640655,0.0023141087,stable
493,0.005488577,0.005056153,-0.00043242378,stable
494,0.00021088337,0.00076781743,0.00055693404,stable
495,0.0001783535,0.0024599321,0.0022815787,stable
496,0.0010802165,0.004470054,0.0033898377,stable
497,0.0010611472,0.018188693,0.017127546,concise_rise
498,0.00058441615,0.002276531,0.0016921149,stable
499,0.004472298,0.0055211065,0.0010488085,stable
500,0.004841344,0.002941711,-0.0018996329,stable
501,3.813848e-05,0.014570023,0.014531884,concise_rise
502,7.739869e-05,0.01025813,0.010180731,concise_rise
503,0.008214356,0.0026640852,-0.005550271,verbose_rise
504,0.0018362559,0.0031559595,0.0013197036,stable
505,0.011235149,0.010091554,-0.0011435943,stable
506,0.0022569008,0.020682275,0.018425375,concise_rise
507,8.525072e-05,0.005298445,0.005213194,concise_rise
508,0.001992175,0.004867143,0.002874968,stable
509,0.0047493633,0.0030151836,-0.0017341797,stable
510,0.028343624,0.004922108,-0.023421515,verbose_rise
511,0.010412928,0.010686628,0.00027369987,stable
512,0.0037723447,0.016999107,0.013226762,concise_rise
513,0.0004240102,0.007939534,0.007515524,concise_rise
514,0.0049523944,0.0027588706,-0.0021935238,stable
515,0.02881138,0.013603661,-0.015207719,verbose_rise
516,0.0008940109,0.0056736604,0.0047796494,stable
517,0.0012540831,0.021290246,0.020036163,concise_rise
518,0.005845283,0.00057375984,-0.0052715233,verbose_rise
519,0.0068032322,0.0025726652,-0.0042305673,stable
520,0.0025070445,0.0041296124,0.0016225679,stable
521,0.011439301,0.016939096,0.005499795,concise_rise
522,0.014204341,0.0074358825,-0.0067684585,verbose_rise
